f1,f2,f3,f4,f5,f6,f7,Class
1,5,0,0,0,0.0,0.0,1
39,4,1,0,0,0.19866666666666666,0.06298148148148133,1
1,0,0,0,0,0.0,0.0,1
1,0,1,0,0,0.0,0.0,0
40,1,6,0,0,0.11139047619047598,0.08687619047619034,0
13,1,1,0,0,0.16683076923076903,0.07753846153846146,0
2,1,0,0,0,0.046750000000000014,0.04125000000000001,1
6,1,2,1,0,0.40112499999999984,0.060000000000000026,0
8,2,2,0,0,0.13406666666666667,0.12800000000000003,-1
10,1,1,0,0,0.0668070175438597,0.16715789473684234,0
19,1,3,1,0,0.06476190476190481,0.10485714285714276,0
4,0,0,0,0,0.06800000000000003,0.060000000000000026,0
10,0,0,0,0,0.0773636363636364,0.23672727272727273,1
31,1,1,1,0,0.11311827956989232,0.10417204301075274,-1
13,1,2,2,0,0.17672727272727273,0.19381818181818175,1
6,0,0,0,0,73,0.038571428571428576,0
5,1,1,1,0,68,0.060000000000000005,0
4,1,1,0,0,0.054400000000000004,48,1
5,0,0,0,0,0.06800000000000005,0.06000000000000004,-1
4,1,0,0,0,17,15,1
1,1,0,0,0,0.0,0.0,1
38,25,0,2,0,0.1275454545454544,0.07145454545454524,-1
20,80,0,1,0,0.09614634146341466,0.08034146341463419,0
9,1,2,0,0,0.06460000000000003,0.18460000000000001,1
2,0,0,0,0,0.054400000000000004,48,0
6,1,2,0,0,0.030222222222222223,0.026666666666666665,-1
32,1,0,1,0,0.10060465116279048,0.09525581395348821,0
1,0,1,0,0,0.0,0.0,0
8,1,0,0,0,0.09088888888888892,0.23022222222222222,1
9,0,2,2,0,0.06800000000000002,0.23759999999999998,-1
16,1,1,0,0,0.07185915492957741,0.11199999999999978,0
3,1,1,0,0,0.054400000000000004,48,1
16,65,4,0,0,0.0994399999999999,0.11047999999999986,0
32,2,8,1,0,0.1034444444444443,0.07377777777777768,0
27,1,1,0,0,0.08753333333333328,0.18143333333333342,-1
36,4,2,1,0,0.11853211009174303,0.08976146788990828,-1
4,1,1,0,0,34,0.03,-1
35,3,4,1,0,0.18173333333333325,0.10369523809523822,0
15,1,1,1,0,0.16405405405405393,0.056756756756756795,-1
6,0,0,0,0,0.0990909090909091,0.05454545454545456,-1
4,1,1,0,0,0.054400000000000004,48,1
12,2,0,0,0,0.12779999999999989,0.10130000000000003,0
16,2,3,3,0,0.0634666666666667,0.14213333333333333,0
26,1,0,2,0,0.1597777777777776,0.07596296296296298,-1
25,0,2,1,0,0.13567441860465115,0.1311162790697673,-1
32,3,4,0,0,0.1416513761467888,0.10801834862385339,-1
2,0,0,0,0,0.0,0.0,0
10,0,1,0,1,0.1953636363636363,0.09690909090909093,1
12,2,2,0,0,0.08663636363636368,0.10109090909090912,0
13,3,1,1,0,0.06800000000000005,0.10130232558139532,-1
2,1,0,0,0,68,0.06,0
18,1,2,0,0,0.13193548387096776,0.12896774193548388,1
1,1,0,0,0,0.0,0.0,-1
40,2,1,2,0,0.1304090909090907,0.07812121212121213,-1
2,0,0,0,0,0.04533333333333334,0.04,-1
18,1,2,1,0,0.07483333333333332,0.1852333333333336,0
1,1,0,0,0,0.0,0.0,1
7,1,1,0,0,0.07942857142857147,0.0828571428571429,0
5,1,0,1,0,0.048571428571428585,0.042857142857142864,0
14,0,2,0,0,0.05585714285714289,0.0792857142857143,-1
7,1,0,0,0,0.11282758620689656,0.04965517241379313,0
6,1,0,0,0,0.1022,0.054000000000000006,1
5,1,2,0,0,34,0.03,1
9,0,1,0,0,0.06800000000000003,0.1784,0
10,1,1,0,0,0.10600000000000002,0.05333333333333333,1
1,4,1,0,0,0.0,0.0,0
1,1,0,0,0,0.0,0.0,0
5,1,1,1,0,34,0.03,-1
4,0,0,0,0,0.04184615384615385,0.03692307692307692,0
8,1,1,0,0,0.09150000000000004,0.24287500000000012,1
6,1,1,0,0,0.054400000000000004,48,0
11,0,1,1,0,0.09081481481481485,0.15259259259259256,0
11,1,2,2,0,0.08752380952380957,0.18914285714285717,0
21,3,2,0,0,0.08564000000000004,0.09795999999999999,0
9,2,0,0,0,0.06800000000000003,0.41514285714285715,-1
4,1,0,0,0,0.0476,0.041999999999999996,1
7,2,1,0,0,0.0990909090909091,0.09272727272727273,1
23,3,2,1,0,0.12416666666666641,0.12626190476190485,1
9,3,1,0,0,0.2457142857142855,0.16674285714285716,-1
9,1,1,0,0,0.09705000000000004,0.23780000000000018,0
16,1,2,1,0,0.0809056603773585,0.09856603773584893,-1
4,1,0,0,0,0.04533333333333334,0.04,1
21,2,3,2,0,0.08497058823529408,0.17017647058823526,-1
5,1,0,0,0,68,0.06,1
8,40,1,0,0,0.08757142857142859,0.1782857142857143,1
12,1,0,2,0,0.07655000000000003,0.05850000000000004,-1
13,1,1,0,0,0.10776744186046504,0.07330232558139538,-1
1,0,0,0,0,0.0,0.0,0
38,3,0,2,0,0.2419801980198021,0.08324752475247503,-1
14,2,0,1,0,0.09205405405405409,0.08854054054054057,-1
12,2,2,0,0,0.07025806451612907,0.06387096774193551,1
4,1,1,0,0,68,0.06,0
1,0,0,0,0,0.0,0.0,0
9,1,0,1,0,68,0.06,0
36,4,2,2,0,0.18068888888888882,0.0844444444444442,0
39,10,5,0,0,0.1241351351351351,0.16359459459459483,-1
1,1,0,0,0,0.0,0.0,1
30,6,1,1,0,0.08707692307692312,0.21656410256410255,0
16,1,2,0,0,0.06929629629629634,0.17888888888888912,-1
8,1,0,2,0,0.22046153846153846,0.09015384615384617,0
4,0,0,0,0,34,0.03,0
14,5,2,0,0,0.08672727272727276,0.08472727272727275,0
8,1,0,1,0,0.14456000000000002,0.07328000000000003,-1
37,5,4,3,0,0.12140740740740731,0.06409259259259248,-1
6,1,1,0,0,0.048571428571428585,0.042857142857142864,0
3,1,1,0,0,0.0,0.0,1
32,3,2,2,0,0.168095238095238,0.08304761904761891,-1
7,1,0,0,0,0.09742857142857142,0.09428571428571428,1
2,1,1,0,0,68,0.06,1
18,3,3,1,0,0.0631428571428572,0.1469999999999998,1
8,2,1,0,0,0.08021428571428575,0.3440000000000002,-1
9,1,0,0,0,0.09306666666666669,0.1182666666666667,-1
8,2,2,1,0,0.08600000000000003,0.2114736842105264,-1
1,1,0,0,0,0.0,0.0,0
20,2,1,2,0,0.09551351351351355,0.07870270270270274,1
26,4,0,3,0,0.07537499999999997,0.1742187500000003,-1
34,1,4,0,0,0.2620227272727271,0.07902272727272706,-1
9,1,1,1,0,0.09362500000000006,0.11650000000000005,0
2,1,0,0,0,34,0.03,1
5,1,2,0,0,0.03709090909090909,0.03272727272727272,0
17,1,1,2,1,0.07724324324324328,0.09389189189189193,1
2,0,0,0,0,0.0,0.0,1
9,0,1,1,0,0.06442105263157898,0.10442105263157898,1
40,5,2,3,0,0.17533333333333334,0.0887647058823528,-1
40,5,0,4,0,0.15182812499999995,0.08251562499999998,-1
16,80,1,0,0,0.1214545454545452,0.1114909090909089,-1
11,0,0,0,0,0.07033333333333336,0.09306666666666669,0
11,0,1,1,0,0.06044444444444448,0.10355555555555558,0
4,1,1,0,0,0.0425,0.0375,1
11,2,2,0,0,0.12061538461538464,0.18123076923076914,-1
23,1,2,1,0,0.16689230769230745,0.07661538461538454,-1
34,1,2,3,0,0.22126213592232988,0.09392233009708735,-1
26,1,1,2,0,0.06442105263157899,0.13224561403508753,-1
6,1,0,0,0,0.11685714285714287,0.05142857142857143,0
2,1,0,0,0,0.0,0.0,0
11,57,2,0,0,0.1162352941176471,0.21576470588235294,-1
16,0,1,2,0,0.07971428571428575,0.11999999999999998,0
6,1,0,0,0,0.08516666666666667,0.045000000000000005,1
36,4,2,1,0,0.09939837398373967,0.08965853658536595,-1
2,1,0,0,0,0.0,0.0,1
33,3,0,0,0,0.12973333333333323,0.07842222222222207,-1
22,0,1,3,0,0.09689855072463763,0.13655072463768111,-1
4,0,1,0,0,0.0,0.0,1
30,0,2,2,0,0.10727659574468057,0.08819148936170199,0
14,1,2,0,0,0.09933333333333337,0.09383333333333337,-1
5,1,0,0,0,0.045333333333333344,0.04000000000000001,1
12,3,1,0,0,0.14572727272727273,0.046363636363636385,-1
4,1,1,0,0,0.05666666666666667,0.049999999999999996,1
12,3,0,2,0,0.06528000000000005,0.19199999999999995,1
14,2,2,0,0,0.11355555555555558,0.08333333333333336,0
4,1,1,0,0,0.06120000000000001,0.054000000000000006,0
42,5,4,3,0,0.1592857142857142,0.07004761904761893,-1
3,1,1,0,0,0.0,0.0,0
1,1,0,0,0,0.0,0.0,1
1,0,0,0,0,0.0,0.0,0
1,1,1,0,0,0.0,0.0,1
3,0,1,0,0,0.01942857142857143,0.017142857142857144,1
13,0,1,0,0,0.0651666666666667,0.09383333333333337,-1
7,3,1,0,0,0.08672727272727272,0.0818181818181818,1
31,2,3,3,0,0.1540487804878047,0.15414634146341502,1
20,1,4,1,0,0.07897674418604655,0.15693023255813932,-1
4,1,0,0,0,68,0.06,0
14,1,0,2,0,0.08782222222222226,0.06471111111111114,-1
3,1,0,0,0,68,0.06,-1
5,0,0,0,0,0.06120000000000001,0.054000000000000006,-1
7,1,0,0,0,0.18873333333333325,0.12800000000000003,0
20,0,1,1,0,0.07296296296296301,0.14166666666666652,0
23,1,4,1,0,0.13421052631578947,0.05210526315789477,-1
9,1,0,0,0,0.10572413793103452,0.11489655172413796,-1
1,0,1,0,0,0.0,0.0,1
1,1,0,0,0,0.0,0.0,1
15,0,0,0,0,0.07868750000000004,0.2034999999999999,-1
32,1,2,1,0,0.06409195402298844,0.09211494252873544,1
7,2,1,0,0,68,0.11249999999999999,1
24,1,2,3,0,0.13738461538461536,0.2153846153846157,-1
3,1,0,0,0,34,0.03,1
2,1,1,1,0,0.05666666666666667,0.049999999999999996,0
18,2,0,4,0,0.06638095238095243,0.07909523809523814,1
15,1,0,0,0,0.07676923076923081,0.12799999999999984,0
3,0,0,0,0,0.0,0.0,-1
24,1,3,4,0,0.0886071428571428,0.09682142857142849,1
2,1,1,0,0,0.02266666666666667,0.02,1
12,1,1,0,0,0.17888888888888874,0.07271111111111114,0
21,0,2,0,0,0.21571830985915505,0.13318309859154925,0
17,0,0,0,0,0.06044444444444449,0.2067111111111113,0
3,1,0,0,0,0.060444444444444446,0.05333333333333333,-1
6,1,1,1,0,0.05666666666666667,0.049999999999999996,1
11,1,0,1,0,0.08354545454545458,0.07781818181818184,1
5,0,0,1,0,68,0.06,-1
6,25,2,0,0,68,0.06,0
15,1,1,0,0,0.06800000000000005,0.07883333333333338,0
7,1,0,1,0,0.06800000000000003,0.4153846153846154,1
14,1,1,0,0,0.17733333333333332,0.060000000000000026,-1
7,1,1,1,0,0.1845882352941176,0.08117647058823531,-1
6,1,0,0,0,0.3608571428571428,0.06,0
12,1,2,0,0,0.1490285714285712,0.11497142857142845,-1
28,3,4,1,1,0.11093939393939382,0.15251515151515171,1
27,133,6,1,0,0.15123076923076892,0.12256410256410266,-1
23,0,2,0,0,0.2267499999999998,0.09374999999999994,0
3,0,0,0,0,0.04533333333333334,0.04,-1
2,1,0,0,0,17,15,1
46,5,4,1,0,0.11233027522935767,0.09088073394495412,-1
29,1,3,0,0,0.0660571428571429,0.12194285714285712,-1
5,0,1,0,0,0.058285714285714316,0.051428571428571455,1
3,1,0,0,0,34,0.03,1
14,1,1,1,0,0.03966666666666667,0.034999999999999996,-1
3,1,0,1,0,0.059500000000000004,0.0525,0
10,1,1,1,0,0.05205882352941179,0.11223529411764707,0
19,2,2,1,0,0.0784347826086957,0.08204347826086959,0
6,2,2,0,0,0.10527272727272728,0.06000000000000001,1
24,3,0,2,0,0.11890322580645149,0.0580645161290323,-1
12,0,0,1,0,67,0.09664705882352924,-1
4,0,0,0,0,0.06422222222222225,0.05666666666666669,-1
34,6,3,1,0,0.14041666666666666,0.1527500000000003,0
4,1,1,1,0,0.05828571428571429,0.05142857142857143,0
13,2,2,0,0,0.13634482758620692,0.10137931034482761,0
4,1,2,0,0,68,0.06,0
3,1,0,0,0,0.02266666666666667,0.02,-1
10,2,0,0,0,0.06460000000000003,0.09900000000000002,-1
24,0,2,2,0,0.1041515151515151,0.0657878787878788,-1
5,0,0,1,0,0.06314285714285717,0.05571428571428573,0
7,1,1,0,0,0.05010526315789476,0.17684210526315788,1
3,1,1,0,0,0.051000000000000004,45,0
4,1,0,0,0,0.013600000000000001,12,-1
10,1,1,0,0,0.3344999999999998,0.12300000000000003,0
3,1,1,0,0,0.04533333333333334,0.04,1
11,1,2,2,0,0.05726315789473687,0.21368421052631578,1
4,0,1,0,0,0.0634666666666667,0.05600000000000002,0
42,210,4,1,0,0.15322641509433957,0.1005471698113208,-1
10,1,0,0,0,0.2689090909090908,0.07733333333333337,-1
2,1,0,0,0,34,0.03,1
8,1,2,0,0,0.08937500000000002,0.16525,1
32,4,0,2,0,0.13159999999999977,0.15004210526315823,-1
7,1,1,0,0,0.06800000000000003,0.10200000000000002,0
33,4,2,0,0,0.11642499999999986,0.0895249999999998,1
4,1,1,1,0,68,0.06,1
7,2,0,0,0,0.07104347826086958,0.06521739130434785,1
14,0,1,1,0,0.16533333333333308,0.1266666666666666,-1
8,1,0,0,0,0.08011764705882354,0.19952941176470587,1
11,0,0,0,0,0.24710344827586195,0.07034482758620693,1
24,1,2,0,0,0.20536170212765956,0.15246808510638285,1
3,1,1,0,0,0.04533333333333334,0.04,1
5,1,0,1,0,0.059500000000000004,0.0525,-1
4,1,1,0,0,0.05666666666666667,0.049999999999999996,1
18,2,3,2,0,0.057032258064516166,0.10625806451612906,0
1,0,0,0,0,0.0,0.0,1
28,2,0,0,0,0.3928,0.06000000000000004,-1
17,2,1,3,0,0.05540740740740744,0.09755555555555556,1
23,0,3,0,0,0.12721126760563373,0.15042253521126792,-1
23,3,3,2,0,0.1647999999999999,0.2213454545454549,-1
10,65,0,1,0,0.07662500000000001,158,0
4,1,0,0,0,34,0.03,1
36,5,5,3,0,0.12919354838709673,0.08364516129032248,0
22,1,1,2,0,0.06800000000000005,0.07738461538461541,-1
4,1,1,0,0,0.025500000000000002,0.0225,0
18,0,2,1,0,0.07573584905660381,0.15086792452830175,1
10,2,0,0,0,0.07908108108108113,0.17610810810810795,0
6,1,0,1,0,0.07338461538461538,0.03692307692307692,1
9,1,2,0,0,0.1723157894736842,0.16905263157894737,1
1,0,0,0,0,0.0,0.0,-1
16,3,1,1,0,0.07512500000000005,0.10583333333333328,0
3,1,0,0,0,17,15,1
6,1,0,0,0,0.10508333333333335,0.04750000000000002,1
4,0,1,1,0,0.05230769230769232,0.04615384615384616,-1
21,1,3,0,0,0.14472340425531904,0.10480851063829785,-1
18,3,2,1,0,0.10008163265306114,0.11175510204081628,-1
8,2,1,0,0,0.15000000000000002,0.22799999999999998,0
9,0,2,0,0,0.09326315789473685,0.15810526315789475,0
2,1,0,0,0,0.0408,36,0
27,4,1,3,0,0.12489552238805962,0.1331940298507463,0
20,1,0,1,0,0.09622641509433963,0.10815094339622638,-1
7,1,0,0,0,0.13066666666666668,0.16,-1
1,1,0,0,0,0.0,0.0,1
4,0,0,0,0,68,0.06,-1
17,1,1,0,0,0.09430769230769234,0.0553846153846154,0
3,1,0,1,0,0.030222222222222223,0.026666666666666665,-1
4,1,1,0,0,0.025500000000000002,0.0225,1
3,1,0,1,0,0.05828571428571429,0.05142857142857143,-1
3,1,0,0,0,68,0.06,0
4,1,0,0,0,0.029142857142857144,0.025714285714285714,1
10,2,0,0,1,34,0.14300000000000002,1
2,1,0,0,0,0.051000000000000004,45,1
6,1,0,0,0,0.0886,0.041999999999999996,0
13,1,3,1,0,0.08700000000000005,0.10511111111111116,1
23,0,1,2,0,0.12833333333333335,0.13795238095238074,0
14,4,1,0,0,0.05800000000000004,0.05117647058823532,0
3,0,0,0,0,0.04533333333333334,0.04,0
4,0,1,0,0,0.054400000000000004,48,0
10,1,0,0,0,0.17050000000000004,0.06,1
12,1,0,0,0,0.08778947368421057,0.2938947368421055,1
15,2,2,0,0,0.062212765957446854,0.09268085106382977,0
14,4,1,1,0,0.06422222222222226,0.13833333333333328,1
1,1,0,0,0,0.0,0.0,1
33,3,0,0,0,0.15448571428571423,0.12731428571428563,1
7,1,1,0,0,0.2572307692307692,0.15692307692307692,0
5,1,1,0,0,0.025500000000000002,0.0225,0
6,2,1,1,0,0.26619999999999994,0.05400000000000003,1
5,1,1,0,0,0.054400000000000025,0.04800000000000002,0
2,0,0,0,0,34,0.03,-1
3,1,0,0,0,0.059500000000000004,0.0525,-1
10,2,0,0,0,0.12733333333333335,68,1
14,1,1,0,0,0.07490000000000004,0.11100000000000002,-1
5,1,0,0,0,0.04857142857142858,0.04285714285714286,0
4,0,0,0,0,17,15,1
2,1,0,0,0,34,0.03,0
2,1,0,0,0,0.0,0.0,-1
15,1,2,0,0,0.07069230769230773,0.08076923076923079,0
39,3,3,1,0,0.17108771929824565,0.07496491228070158,-1
17,2,1,0,1,0.10527272727272723,0.12068181818181807,1
11,0,2,0,0,0.19100000000000003,0.10200000000000002,-1
3,1,0,0,0,0.026444444444444448,0.02333333333333333,-1
12,0,0,1,0,0.12171428571428575,0.05571428571428573,-1
8,0,0,1,0,0.048000000000000015,0.17341176470588235,-1
6,0,0,0,0,0.11685714285714287,0.05142857142857143,-1
6,0,1,0,0,0.14953846153846154,0.048461538461538486,-1
3,0,0,0,0,0.015111111111111112,0.013333333333333332,1
6,1,1,0,0,0.07059259259259262,0.04888888888888892,0
1,1,0,0,0,0.0,0.0,1
6,1,0,1,0,0.07744827586206901,0.05586206896551728,-1
3,1,1,1,0,0.04533333333333334,0.04,1
3,1,0,0,0,0.05666666666666667,0.049999999999999996,0
1,1,0,0,0,0.0,0.0,-1
5,1,0,1,0,0.060444444444444446,0.05333333333333333,1
3,1,2,0,0,68,0.06,1
29,0,2,0,0,0.09369014084507037,0.05876056338028171,-1
15,3,0,2,0,0.05540740740740744,0.08118518518518521,1
4,1,0,0,0,0.015111111111111112,0.013333333333333332,0
13,2,0,0,0,0.09207407407407399,0.17229629629629648,-1
4,1,0,0,0,34,0.03,1
6,0,0,0,0,0.07944444444444447,0.05000000000000002,1
14,2,2,1,0,0.06600000000000004,0.12094117647058823,1
3,0,0,1,0,0.05666666666666667,0.049999999999999996,0
2,1,0,0,0,0.051000000000000004,45,1
37,3,1,4,0,0.37869473684210486,0.05873684210526308,-1
13,1,1,1,0,0.06800000000000005,0.06000000000000004,-1
13,1,1,0,0,0.07724324324324328,0.12735135135135126,0
11,3,2,0,0,0.08937500000000002,0.11075000000000002,1
38,5,1,2,0,0.28021052631578947,0.08736842105263136,-1
8,1,3,0,0,0.16625,0.14100000000000001,0
4,0,0,0,0,34,0.03,-1
4,17,1,0,0,0.05666666666666667,0.049999999999999996,1
1,1,0,0,0,0.0,0.0,0
2,1,1,0,0,0.051000000000000004,45,1
5,1,0,0,0,68,0.06,-1
3,1,0,0,0,0.030222222222222223,0.026666666666666665,0
8,0,1,1,0,0.06548148148148153,0.07451851851851855,0
4,1,1,1,0,0.05828571428571429,0.05142857142857143,1
11,17,0,0,0,0.07012121212121215,0.13999999999999993,-1
17,2,1,0,0,0.15496969696969679,0.08709090909090914,-1
23,3,3,0,0,0.06133333333333338,0.06278431372549025,0
2,1,0,0,0,34,0.03,1
12,1,1,0,0,0.07944444444444447,0.05000000000000002,0
8,40,1,0,0,0.08757142857142859,0.1782857142857143,1
8,1,1,1,0,0.04371428571428572,0.13314285714285715,-1
1,1,0,0,0,0.0,0.0,1
6,0,1,2,0,0.28276190476190466,0.06000000000000003,1
1,0,0,0,0,0.0,0.0,0
3,1,0,0,0,68,0.06,1
6,1,0,0,0,0.08173333333333335,0.048000000000000015,0
1,0,1,0,0,0.0,0.0,1
16,2,1,3,0,0.11355555555555558,0.10844444444444447,0
35,209,2,0,0,0.10414634146341453,0.11046341463414634,0
2,1,1,1,0,0.04533333333333334,0.04,1
10,1,3,0,0,0.07676923076923081,0.08164102564102568,0
7,1,0,0,0,125,0.049999999999999996,-1
2,0,0,0,0,34,0.03,1
12,0,1,0,0,0.045333333333333344,0.10026666666666667,0
1,1,0,0,0,0.0,0.0,0
4,0,0,0,0,0.0,0.0,0
8,1,0,0,0,0.05627586206896555,0.20551724137931038,-1
41,38,3,1,0,0.24678260869565188,0.1104637681159424,0
21,4,1,1,1,0.12421276595744685,0.11276595744680849,1
17,2,1,0,0,0.07241935483870968,0.08603225806451606,-1
13,0,0,0,0,0.06565517241379315,0.07296551724137933,0
26,2,2,1,0,0.1229999999999999,0.13838709677419345,0
31,4,3,1,0,0.09097499999999985,0.08509999999999977,0
6,1,0,0,0,0.13633333333333333,0.06,0
7,1,0,0,0,0.0857777777777778,0.09555555555555557,-1
10,48,3,2,0,0.06587500000000004,0.20549999999999985,-1
11,1,0,3,0,0.10220000000000003,0.054000000000000006,0
32,2,3,1,0,0.11192452830188666,0.1170566037735847,-1
5,0,0,0,0,0.06800000000000002,0.06000000000000001,0
17,1,0,0,0,0.06260317460317465,0.12892063492063474,-1
1,0,0,0,0,0.0,0.0,-1
1,0,0,0,0,0.0,0.0,-1
20,3,2,1,0,0.23635294117647063,0.1107058823529412,-1
32,1,1,3,0,0.06027272727272732,0.1888181818181817,-1
25,4,2,1,0,0.08281081081081079,0.10554054054054034,-1
27,11,2,1,1,0.11200000000000003,0.09228571428571432,1
13,1,2,0,0,0.14360606060606043,0.07454545454545447,-1
21,1,4,1,0,0.09308695652173916,0.24960869565217397,1
5,1,0,0,0,68,0.06,1
6,1,0,0,0,0.06808333333333336,0.04500000000000002,1
21,2,2,0,0,0.13563636363636367,0.13992727272727254,-1
14,4,0,0,0,0.06800000000000005,0.10951111111111099,-1
11,3,0,0,0,0.05769696969696973,0.1536969696969695,1
4,1,0,0,0,68,0.060000000000000005,-1
4,1,0,0,0,0.04857142857142858,0.04285714285714286,-1
31,5,2,1,0,0.10075324675324655,0.09498701298701276,-1
1,1,0,0,0,0.0,0.0,1
38,1,2,3,0,0.17189583333333328,0.08897916666666651,-1
5,0,1,0,0,0.062962962962963,0.05555555555555559,0
1,0,0,0,0,0.0,0.0,1
15,2,1,0,0,0.07076000000000005,0.06424000000000003,-1
10,0,2,0,0,0.13636363636363635,0.05454545454545456,-1
32,0,5,3,0,0.11028947368421031,0.07055263157894728,1
6,0,2,0,0,0.05666666666666668,0.05000000000000001,0
42,159,5,2,0,0.31502439024390244,0.06465853658536579,0
26,0,3,0,0,0.2170681818181819,0.15704545454545474,0
4,1,0,1,0,0.0408,36,0
10,0,0,0,0,0.19559999999999997,0.11226666666666668,1
8,1,1,0,0,0.07944444444444447,0.14866666666666667,1
15,2,1,1,0,0.06490909090909096,0.07709090909090913,1
6,1,1,0,0,0.05342857142857144,0.04714285714285715,-1
22,3,2,1,1,0.09863157894736846,0.1488421052631578,1
4,1,0,0,0,0.01942857142857143,0.017142857142857144,-1
2,0,0,0,0,68,0.06,0
6,0,0,0,0,0.13633333333333333,0.06,1
5,0,0,0,0,0.03885714285714286,0.03428571428571429,1
20,3,1,0,0,0.22879069767441867,0.1424186046511627,-1
4,11,0,0,0,0.06276923076923079,0.0553846153846154,0
9,2,1,0,0,151,0.08800000000000001,1
17,5,2,0,0,0.08720000000000004,0.08288000000000002,0
34,1,1,2,0,0.3284528301886794,0.060000000000000046,-1
4,0,0,0,0,0.03966666666666667,0.034999999999999996,1
29,8,2,2,0,0.07802631578947358,0.08826315789473671,1
2,0,1,0,0,34,0.03,-1
6,0,1,0,0,0.10527272727272728,0.06000000000000001,1
19,0,0,1,0,0.08600000000000005,0.1752631578947369,0
6,1,0,1,0,0.030222222222222223,0.026666666666666665,-1
3,1,1,0,0,0.061818181818181835,0.05454545454545456,1
1,0,0,0,0,0.0,0.0,0
26,1,1,3,0,0.08108433734939749,0.14397590361445786,-1
1,1,0,0,0,0.0,0.0,1
14,1,3,0,0,0.15763934426229484,0.09154098360655723,0
2,0,0,0,0,0.011333333333333334,0.01,-1
4,31,0,0,0,0.04533333333333334,0.04,0
36,1,1,2,0,0.11294827586206883,0.08194827586206889,0
27,21,1,2,0,0.10752380952380956,0.08000000000000004,-1
5,1,1,0,0,0.06276923076923079,0.0553846153846154,1
22,0,1,3,0,0.22938271604938282,0.13365432098765442,-1
2,0,0,0,0,68,0.06,1
9,1,1,0,0,0.09279310344827574,0.14979310344827598,0
7,1,2,1,0,0.11103703703703707,0.1511111111111111,0
17,2,1,3,0,0.0976666666666667,0.10993333333333337,1
4,1,1,0,0,0.013600000000000001,12,0
35,0,3,3,0,0.1595764705882353,0.11195294117647059,1
5,0,0,0,0,68,0.06,1
1,1,0,0,0,0.0,0.0,0
3,1,1,0,0,0.04533333333333334,0.04,0
3,0,1,1,0,34,0.03,1
1,0,0,0,0,0.0,0.0,1
5,1,2,0,0,68,0.06,1
11,1,1,0,0,0.23623076923076905,0.15969230769230766,-1
17,0,1,0,0,0.07342857142857141,0.23615873015873043,0
3,1,0,0,0,0.06800000000000002,0.06000000000000002,1
6,34,2,0,0,0.10900000000000001,0.06000000000000001,0
5,1,0,0,0,0.054400000000000004,48,0
1,1,0,0,0,0.0,0.0,0
42,3,1,1,0,0.1540979020979021,0.057902097902097764,-1
1,0,0,0,0,0.0,0.0,1
29,6,3,2,0,0.0864,0.07124000000000004,1
40,4,1,1,0,0.3450212765957447,0.09761702127659569,0
14,1,0,0,0,0.18758333333333313,0.08691666666666668,-1
5,1,1,0,0,0.04857142857142858,0.04285714285714286,1
16,1,1,0,0,0.06800000000000003,0.13136842105263163,0
10,1,1,0,0,0.10840909090909082,0.21090909090909105,-1
10,2,2,1,0,0.07903225806451616,0.18412903225806454,0
2,1,1,0,0,34,0.03,0
10,1,1,0,0,0.14881818181818182,0.12690909090909092,1
35,4,3,3,0,0.1369354838709676,0.08609677419354828,0
6,1,0,2,0,168,0.03692307692307692,1
1,1,1,0,0,0.0,0.0,1
6,1,1,1,0,0.08516666666666667,0.045000000000000005,1
23,1,1,0,0,0.19289855072463757,0.05652173913043482,-1
1,0,0,0,0,0.0,0.0,0
1,0,0,0,0,0.0,0.0,1
17,1,0,0,0,0.07731818181818186,0.09013636363636367,0
4,0,0,0,0,0.06120000000000003,0.05400000000000003,-1
16,1,1,0,0,0.08322222222222225,0.14666666666666667,0
1,1,1,0,0,0.0,0.0,1
39,7,4,3,0,0.22338157894736832,0.08776315789473703,-1
9,1,2,2,0,0.05828571428571429,116,-1
46,4,2,1,0,0.14476923076923084,0.0689230769230769,0
11,2,1,2,0,0.0647619047619048,0.14323809523809525,0
17,1,1,2,0,0.06932075471698117,0.11022641509433946,-1
10,0,2,0,0,0.15533333333333335,0.10511111111111113,1
25,2,2,0,0,0.2661632653061224,0.13759183673469366,0
18,3,1,1,0,0.07560000000000004,0.14697777777777762,-1
7,0,0,0,0,0.05828571428571432,0.06342857142857146,-1
31,0,2,1,0,0.07249999999999993,0.07607894736842093,0
8,1,1,0,0,0.22333333333333316,0.16218181818181823,0
6,1,0,0,0,0.12733333333333333,0.04000000000000001,1
33,0,7,2,0,0.07457692307692312,0.07603846153846158,1
4,1,0,0,0,0.056666666666666705,0.05000000000000003,-1
10,1,0,0,0,0.08600000000000003,0.10273684210526318,0
2,0,0,0,0,68,0.06,1
20,1,2,1,0,0.1266511627906976,0.11437209302325578,-1
21,82,1,1,0,0.0920416666666667,0.11504166666666654,-1
19,4,1,2,0,0.1301212121212121,0.08612121212121217,-1
25,3,3,2,0,0.14865624999999993,0.06425000000000003,0
18,107,1,0,0,0.06470967741935489,0.10664516129032256,-1
2,0,0,0,1,34,0.03,-1
22,0,3,2,1,0.13853846153846147,0.12892307692307667,-1
2,0,0,0,0,34,0.03,1
5,1,1,0,0,0.03966666666666667,0.034999999999999996,1
16,3,0,0,0,0.06600000000000004,0.0838823529411765,1
4,0,0,0,0,0.0,0.0,1
